no,month,area,year,price,loc
539,4,전용면적 85㎡초과 102㎡이하,2019,,광주
540,4,전용면적 102㎡초과,2019,,광주
541,4,전체,2019,3582,대전
542,4,전용면적 60㎡이하,2019,,대전
543,4,전용면적 60㎡초과 85㎡이하,2019,3575,대전
544,4,전용면적 85㎡초과 102㎡이하,2019,,대전
545,4,전용면적 102㎡초과,2019,4505,대전
546,4,전체,2019,,울산
547,4,전용면적 60㎡이하,2019,,울산
548,4,전용면적 60㎡초과 85㎡이하,2019,,울산
549,4,전용면적 85㎡초과 102㎡이하,2019,,울산
550,4,전용면적 102㎡초과,2019,,울산
551,4,전체,2019,3458,세종
552,4,전용면적 60㎡이하,2019,,세종
553,4,전용면적 60㎡초과 85㎡이하,2019,3395,세종
554,4,전용면적 85㎡초과 102㎡이하,2019,3510,세종
555,4,전용면적 102㎡초과,2019,3931,세종
556,4,전체,2019,2534,강원
557,4,전용면적 60㎡이하,2019,2523,강원
558,4,전용면적 60㎡초과 85㎡이하,2019,2522,강원
559,4,전용면적 85㎡초과 102㎡이하,2019,3022,강원
560,4,전용면적 102㎡초과,2019,2628,강원
561,4,전체,2019,2302,충북
562,4,전용면적 60㎡이하,2019,2158,충북
563,4,전용면적 60㎡초과 85㎡이하,2019,2313,충북
564,4,전용면적 85㎡초과 102㎡이하,2019,2789,충북
565,4,전용면적 102㎡초과,2019,2696,충북
566,4,전체,2019,2609,충남
567,4,전용면적 60㎡이하,2019,2596,충남
568,4,전용면적 60㎡초과 85㎡이하,2019,2576,충남
569,4,전용면적 85㎡초과 102㎡이하,2019,2657,충남
570,4,전용면적 102㎡초과,2019,2729,충남
571,4,전체,2019,2410,전북
572,4,전용면적 60㎡이하,2019,2404,전북
573,4,전용면적 60㎡초과 85㎡이하,2019,2394,전북
574,4,전용면적 85㎡초과 102㎡이하,2019,2724,전북
575,4,전용면적 102㎡초과,2019,2634,전북
576,4,전체,2019,2310,전남
577,4,전용면적 60㎡이하,2019,2241,전남
578,4,전용면적 60㎡초과 85㎡이하,2019,2308,전남
579,4,전용면적 85㎡초과 102㎡이하,2019,2337,전남
580,4,전용면적 102㎡초과,2019,2954,전남
581,4,전체,2019,2619,경북
582,4,전용면적 60㎡이하,2019,2472,경북
583,4,전용면적 60㎡초과 85㎡이하,2019,2608,경북
584,4,전용면적 85㎡초과 102㎡이하,2019,2667,경북
585,4,전용면적 102㎡초과,2019,3098,경북
586,4,전체,2019,2833,경남
587,4,전용면적 60㎡이하,2019,2937,경남
588,4,전용면적 60㎡초과 85㎡이하,2019,2820,경남
589,4,전용면적 85㎡초과 102㎡이하,2019,3173,경남
590,4,전용면적 102㎡초과,2019,4303,경남
591,4,전체,2019,3441,제주
592,4,전용면적 60㎡이하,2019,3804,제주
593,4,전용면적 60㎡초과 85㎡이하,2019,3475,제주
594,4,전용면적 85㎡초과 102㎡이하,2019,3226,제주
595,4,전용면적 102㎡초과,2019,3269,제주
596,5,전체,2019,7786,서울
597,5,전용면적 60㎡이하,2019,8104,서울
598,5,전용면적 60㎡초과 85㎡이하,2019,8336,서울
599,5,전용면적 85㎡초과 102㎡이하,2019,6842,서울
600,5,전용면적 102㎡초과,2019,7831,서울
601,5,전체,2019,3881,인천
602,5,전용면적 60㎡이하,2019,3729,인천
603,5,전용면적 60㎡초과 85㎡이하,2019,3923,인천
604,5,전용면적 85㎡초과 102㎡이하,2019,3773,인천
605,5,전용면적 102㎡초과,2019,4808,인천
606,5,전체,2019,4351,경기
607,5,전용면적 60㎡이하,2019,4465,경기
608,5,전용면적 60㎡초과 85㎡이하,2019,4288,경기
609,5,전용면적 85㎡초과 102㎡이하,2019,5051,경기
610,5,전용면적 102㎡초과,2019,5670,경기
611,5,전체,2019,3924,부산
612,5,전용면적 60㎡이하,2019,3789,부산
613,5,전용면적 60㎡초과 85㎡이하,2019,3920,부산
614,5,전용면적 85㎡초과 102㎡이하,2019,4583,부산
615,5,전용면적 102㎡초과,2019,4623,부산
616,5,전체,2019,4115,대구
617,5,전용면적 60㎡이하,2019,4038,대구
618,5,전용면적 60㎡초과 85㎡이하,2019,4088,대구
619,5,전용면적 85㎡초과 102㎡이하,2019,4127,대구
620,5,전용면적 102㎡초과,2019,4434,대구
621,5,전체,2019,3516,광주
622,5,전용면적 60㎡이하,2019,3226,광주
623,5,전용면적 60㎡초과 85㎡이하,2019,3513,광주
624,5,전용면적 85㎡초과 102㎡이하,2019,-,광주
625,5,전용면적 102㎡초과,2019,4881,광주
626,5,전체,2019,3582,대전
627,5,전용면적 60㎡이하,2019,-,대전
628,5,전용면적 60㎡초과 85㎡이하,2019,3575,대전
629,5,전용면적 85㎡초과 102㎡이하,2019,-,대전
630,5,전용면적 102㎡초과,2019,4505,대전
631,5,전체,2019,-,울산
632,5,전용면적 60㎡이하,2019,-,울산
633,5,전용면적 60㎡초과 85㎡이하,2019,-,울산
634,5,전용면적 85㎡초과 102㎡이하,2019,-,울산
635,5,전용면적 102㎡초과,2019,-,울산
636,5,전체,2019,3458,세종
637,5,전용면적 60㎡이하,2019,-,세종
638,5,전용면적 60㎡초과 85㎡이하,2019,3395,세종
639,5,전용면적 85㎡초과 102㎡이하,2019,3510,세종
640,5,전용면적 102㎡초과,2019,3931,세종
641,5,전체,2019,2496,강원
642,5,전용면적 60㎡이하,2019,2523,강원
643,5,전용면적 60㎡초과 85㎡이하,2019,2489,강원
644,5,전용면적 85㎡초과 102㎡이하,2019,3329,강원
645,5,전용면적 102㎡초과,2019,2574,강원
646,5,전체,2019,2297,충북
647,5,전용면적 60㎡이하,2019,2158,충북
648,5,전용면적 60㎡초과 85㎡이하,2019,2314,충북
649,5,전용면적 85㎡초과 102㎡이하,2019,2576,충북
650,5,전용면적 102㎡초과,2019,2673,충북
651,5,전체,2019,2702,충남
652,5,전용면적 60㎡이하,2019,2569,충남
653,5,전용면적 60㎡초과 85㎡이하,2019,2662,충남
654,5,전용면적 85㎡초과 102㎡이하,2019,2657,충남
655,5,전용면적 102㎡초과,2019,2667,충남
656,5,전체,2019,2469,전북
657,5,전용면적 60㎡이하,2019,2397,전북
658,5,전용면적 60㎡초과 85㎡이하,2019,2465,전북
659,5,전용면적 85㎡초과 102㎡이하,2019,2724,전북
660,5,전용면적 102㎡초과,2019,2634,전북
661,5,전체,2019,2268,전남
662,5,전용면적 60㎡이하,2019,2241,전남
663,5,전용면적 60㎡초과 85㎡이하,2019,2266,전남
664,5,전용면적 85㎡초과 102㎡이하,2019,2337,전남
665,5,전용면적 102㎡초과,2019,2954,전남
666,5,전체,2019,2539,경북
667,5,전용면적 60㎡이하,2019,2472,경북
668,5,전용면적 60㎡초과 85㎡이하,2019,2522,경북
669,5,전용면적 85㎡초과 102㎡이하,2019,2667,경북
670,5,전용면적 102㎡초과,2019,3076,경북
671,5,전체,2019,2941,경남
672,5,전용면적 60㎡이하,2019,2937,경남
673,5,전용면적 60㎡초과 85㎡이하,2019,2925,경남
674,5,전용면적 85㎡초과 102㎡이하,2019,3211,경남
675,5,전용면적 102㎡초과,2019,4303,경남
676,5,전체,2019,3441,제주
677,5,전용면적 60㎡이하,2019,3804,제주
678,5,전용면적 60㎡초과 85㎡이하,2019,3475,제주
679,5,전용면적 85㎡초과 102㎡이하,2019,3226,제주
680,5,전용면적 102㎡초과,2019,3269,제주
681,6,전체,2019,8100,서울
682,6,전용면적 60㎡이하,2019,8281,서울
683,6,전용면적 60㎡초과 85㎡이하,2019,8588,서울
684,6,전용면적 85㎡초과 102㎡이하,2019,12728,서울
685,6,전용면적 102㎡초과,2019,8430,서울
686,6,전체,2019,3887,인천
687,6,전용면적 60㎡이하,2019,3822,인천
688,6,전용면적 60㎡초과 85㎡이하,2019,3919,인천
689,6,전용면적 85㎡초과 102㎡이하,2019,3773,인천
690,6,전용면적 102㎡초과,2019,4808,인천
691,6,전체,2019,4531,경기
692,6,전용면적 60㎡이하,2019,4611,경기
693,6,전용면적 60㎡초과 85㎡이하,2019,4551,경기
694,6,전용면적 85㎡초과 102㎡이하,2019,5264,경기
695,6,전용면적 102㎡초과,2019,5669,경기
696,6,전체,2019,3906,부산
697,6,전용면적 60㎡이하,2019,3826,부산
698,6,전용면적 60㎡초과 85㎡이하,2019,3909,부산
699,6,전용면적 85㎡초과 102㎡이하,2019,4323,부산
700,6,전용면적 102㎡초과,2019,4571,부산
701,6,전체,2019,4166,대구
702,6,전용면적 60㎡이하,2019,4080,대구
703,6,전용면적 60㎡초과 85㎡이하,2019,4144,대구
704,6,전용면적 85㎡초과 102㎡이하,2019,4127,대구
705,6,전용면적 102㎡초과,2019,4458,대구
706,6,전체,2019,3595,광주
707,6,전용면적 60㎡이하,2019,3226,광주
708,6,전용면적 60㎡초과 85㎡이하,2019,3589,광주
709,6,전용면적 85㎡초과 102㎡이하,2019,,광주
710,6,전용면적 102㎡초과,2019,4374,광주
711,6,전체,2019,3476,대전
712,6,전용면적 60㎡이하,2019,3334,대전
713,6,전용면적 60㎡초과 85㎡이하,2019,3470,대전
714,6,전용면적 85㎡초과 102㎡이하,2019,,대전
715,6,전용면적 102㎡초과,2019,4505,대전
716,6,전체,2019,,울산
717,6,전용면적 60㎡이하,2019,,울산
718,6,전용면적 60㎡초과 85㎡이하,2019,,울산
719,6,전용면적 85㎡초과 102㎡이하,2019,,울산
720,6,전용면적 102㎡초과,2019,,울산
721,6,전체,2019,3458,세종
722,6,전용면적 60㎡이하,2019,,세종
723,6,전용면적 60㎡초과 85㎡이하,2019,3395,세종
724,6,전용면적 85㎡초과 102㎡이하,2019,3510,세종
725,6,전용면적 102㎡초과,2019,3931,세종
726,6,전체,2019,2508,강원
727,6,전용면적 60㎡이하,2019,2540,강원
728,6,전용면적 60㎡초과 85㎡이하,2019,2500,강원
729,6,전용면적 85㎡초과 102㎡이하,2019,3329,강원
730,6,전용면적 102㎡초과,2019,2574,강원
731,6,전체,2019,2327,충북
732,6,전용면적 60㎡이하,2019,2149,충북
733,6,전용면적 60㎡초과 85㎡이하,2019,2359,충북
734,6,전용면적 85㎡초과 102㎡이하,2019,2576,충북
735,6,전용면적 102㎡초과,2019,2673,충북
736,6,전체,2019,2618,충남
737,6,전용면적 60㎡이하,2019,2507,충남
738,6,전용면적 60㎡초과 85㎡이하,2019,2600,충남
739,6,전용면적 85㎡초과 102㎡이하,2019,,충남
740,6,전용면적 102㎡초과,2019,,충남
741,6,전체,2019,2469,전북
742,6,전용면적 60㎡이하,2019,2397,전북
743,6,전용면적 60㎡초과 85㎡이하,2019,2465,전북
744,6,전용면적 85㎡초과 102㎡이하,2019,2724,전북
745,6,전용면적 102㎡초과,2019,2634,전북
746,6,전체,2019,2320,전남
747,6,전용면적 60㎡이하,2019,2241,전남
748,6,전용면적 60㎡초과 85㎡이하,2019,2316,전남
749,6,전용면적 85㎡초과 102㎡이하,2019,2337,전남
750,6,전용면적 102㎡초과,2019,2881,전남
751,6,전체,2019,2539,경북
752,6,전용면적 60㎡이하,2019,2472,경북
753,6,전용면적 60㎡초과 85㎡이하,2019,2522,경북
754,6,전용면적 85㎡초과 102㎡이하,2019,2667,경북
755,6,전용면적 102㎡초과,2019,3076,경북
756,6,전체,2019,2967,경남
757,6,전용면적 60㎡이하,2019,2937,경남
758,6,전용면적 60㎡초과 85㎡이하,2019,2954,경남
759,6,전용면적 85㎡초과 102㎡이하,2019,3211,경남
760,6,전용면적 102㎡초과,2019,4303,경남
761,6,전체,2019,3744,제주
762,6,전용면적 60㎡이하,2019,3804,제주
763,6,전용면적 60㎡초과 85㎡이하,2019,3791,제주
764,6,전용면적 85㎡초과 102㎡이하,2019,3226,제주
765,6,전용면적 102㎡초과,2019,3269,제주
766,7,전체,2019,8067,서울
767,7,전용면적 60㎡이하,2019,8231,서울
768,7,전용면적 60㎡초과 85㎡이하,2019,8506,서울
769,7,전용면적 85㎡초과 102㎡이하,2019,12728,서울
770,7,전용면적 102㎡초과,2019,8430,서울
771,7,전체,2019,3887,인천
772,7,전용면적 60㎡이하,2019,3822,인천
773,7,전용면적 60㎡초과 85㎡이하,2019,3919,인천
774,7,전용면적 85㎡초과 102㎡이하,2019,3773,인천
775,7,전용면적 102㎡초과,2019,4808,인천
776,7,전체,2019,4287,경기
777,7,전용면적 60㎡이하,2019,4422,경기
778,7,전용면적 60㎡초과 85㎡이하,2019,4281,경기
779,7,전용면적 85㎡초과 102㎡이하,2019,5264,경기
780,7,전용면적 102㎡초과,2019,5529,경기
781,7,전체,2019,3872,부산
782,7,전용면적 60㎡이하,2019,3788,부산
783,7,전용면적 60㎡초과 85㎡이하,2019,3872,부산
784,7,전용면적 85㎡초과 102㎡이하,2019,4323,부산
785,7,전용면적 102㎡초과,2019,4558,부산
786,7,전체,2019,4297,대구
787,7,전용면적 60㎡이하,2019,4191,대구
788,7,전용면적 60㎡초과 85㎡이하,2019,4269,대구
789,7,전용면적 85㎡초과 102㎡이하,2019,4120,대구
790,7,전용면적 102㎡초과,2019,4824,대구
791,7,전체,2019,3752,광주
792,7,전용면적 60㎡이하,2019,3292,광주
793,7,전용면적 60㎡초과 85㎡이하,2019,3750,광주
794,7,전용면적 85㎡초과 102㎡이하,2019,,광주
795,7,전용면적 102㎡초과,2019,4159,광주
796,7,전체,2019,3477,대전
797,7,전용면적 60㎡이하,2019,3416,대전
798,7,전용면적 60㎡초과 85㎡이하,2019,3467,대전
799,7,전용면적 85㎡초과 102㎡이하,2019,,대전
800,7,전용면적 102㎡초과,2019,4505,대전
801,7,전체,2019,,울산
802,7,전용면적 60㎡이하,2019,,울산
803,7,전용면적 60㎡초과 85㎡이하,2019,,울산
804,7,전용면적 85㎡초과 102㎡이하,2019,,울산
805,7,전용면적 102㎡초과,2019,,울산
806,7,전체,2019,3458,세종
807,7,전용면적 60㎡이하,2019,,세종
808,7,전용면적 60㎡초과 85㎡이하,2019,3395,세종
809,7,전용면적 85㎡초과 102㎡이하,2019,3510,세종
810,7,전용면적 102㎡초과,2019,3931,세종
811,7,전체,2019,2491,강원
812,7,전용면적 60㎡이하,2019,2550,강원
813,7,전용면적 60㎡초과 85㎡이하,2019,2475,강원
814,7,전용면적 85㎡초과 102㎡이하,2019,3329,강원
815,7,전용면적 102㎡초과,2019,2823,강원
816,7,전체,2019,2290,충북
817,7,전용면적 60㎡이하,2019,2149,충북
818,7,전용면적 60㎡초과 85㎡이하,2019,2316,충북
819,7,전용면적 85㎡초과 102㎡이하,2019,2576,충북
820,7,전용면적 102㎡초과,2019,2532,충북
821,7,전체,2019,2670,충남
822,7,전용면적 60㎡이하,2019,2545,충남
823,7,전용면적 60㎡초과 85㎡이하,2019,2683,충남
824,7,전용면적 85㎡초과 102㎡이하,2019,,충남
825,7,전용면적 102㎡초과,2019,2839,충남
826,7,전체,2019,2488,전북
827,7,전용면적 60㎡이하,2019,2348,전북
828,7,전용면적 60㎡초과 85㎡이하,2019,2487,전북
829,7,전용면적 85㎡초과 102㎡이하,2019,2724,전북
830,7,전용면적 102㎡초과,2019,2698,전북
831,7,전체,2019,2340,전남
832,7,전용면적 60㎡이하,2019,2365,전남
833,7,전용면적 60㎡초과 85㎡이하,2019,2339,전남
834,7,전용면적 85㎡초과 102㎡이하,2019,2337,전남
835,7,전용면적 102㎡초과,2019,3003,전남
836,7,전체,2019,2539,경북
837,7,전용면적 60㎡이하,2019,2472,경북
838,7,전용면적 60㎡초과 85㎡이하,2019,2522,경북
839,7,전용면적 85㎡초과 102㎡이하,2019,2667,경북
840,7,전용면적 102㎡초과,2019,3076,경북
841,7,전체,2019,2967,경남
842,7,전용면적 60㎡이하,2019,2937,경남
843,7,전용면적 60㎡초과 85㎡이하,2019,2954,경남
844,7,전용면적 85㎡초과 102㎡이하,2019,3211,경남
845,7,전용면적 102㎡초과,2019,4303,경남
846,7,전체,2019,3869,제주
847,7,전용면적 60㎡이하,2019,3804,제주
848,7,전용면적 60㎡초과 85㎡이하,2019,3884,제주
849,7,전용면적 85㎡초과 102㎡이하,2019,,제주
850,7,전용면적 102㎡초과,2019,3601,제주
851,8,전체,2019,8093,서울
852,8,전용면적 60㎡이하,2019,8223,서울
853,8,전용면적 60㎡초과 85㎡이하,2019,8562,서울
854,8,전용면적 85㎡초과 102㎡이하,2019,12728,서울
855,8,전용면적 102㎡초과,2019,8866,서울
856,8,전체,2019,3941,인천
857,8,전용면적 60㎡이하,2019,3782,인천
858,8,전용면적 60㎡초과 85㎡이하,2019,3966,인천
859,8,전용면적 85㎡초과 102㎡이하,2019,3773,인천
860,8,전용면적 102㎡초과,2019,5188,인천
861,8,전체,2019,4343,경기
862,8,전용면적 60㎡이하,2019,4682,경기
863,8,전용면적 60㎡초과 85㎡이하,2019,4314,경기
864,8,전용면적 85㎡초과 102㎡이하,2019,5284,경기
865,8,전용면적 102㎡초과,2019,5371,경기
866,8,전체,2019,3931,부산
867,8,전용면적 60㎡이하,2019,3971,부산
868,8,전용면적 60㎡초과 85㎡이하,2019,3924,부산
869,8,전용면적 85㎡초과 102㎡이하,2019,4474,부산
870,8,전용면적 102㎡초과,2019,4596,부산
871,8,전체,2019,4315,대구
872,8,전용면적 60㎡이하,2019,4283,대구
873,8,전용면적 60㎡초과 85㎡이하,2019,4291,대구
874,8,전용면적 85㎡초과 102㎡이하,2019,4120,대구
875,8,전용면적 102㎡초과,2019,4840,대구
876,8,전체,2019,3721,광주
877,8,전용면적 60㎡이하,2019,3580,광주
878,8,전용면적 60㎡초과 85㎡이하,2019,3720,광주
879,8,전용면적 85㎡초과 102㎡이하,2019,,광주
880,8,전용면적 102㎡초과,2019,4159,광주
881,8,전체,2019,3385,대전
882,8,전용면적 60㎡이하,2019,3416,대전
883,8,전용면적 60㎡초과 85㎡이하,2019,3327,대전
884,8,전용면적 85㎡초과 102㎡이하,2019,,대전
885,8,전용면적 102㎡초과,2019,4505,대전
886,8,전체,2019,,울산
887,8,전용면적 60㎡이하,2019,,울산
888,8,전용면적 60㎡초과 85㎡이하,2019,,울산
889,8,전용면적 85㎡초과 102㎡이하,2019,,울산
890,8,전용면적 102㎡초과,2019,,울산
891,8,전체,2019,3458,세종
892,8,전용면적 60㎡이하,2019,,세종
893,8,전용면적 60㎡초과 85㎡이하,2019,3395,세종
894,8,전용면적 85㎡초과 102㎡이하,2019,3510,세종
895,8,전용면적 102㎡초과,2019,3931,세종
896,8,전체,2019,2492,강원
897,8,전용면적 60㎡이하,2019,2574,강원
898,8,전용면적 60㎡초과 85㎡이하,2019,2476,강원
899,8,전용면적 85㎡초과 102㎡이하,2019,3329,강원
900,8,전용면적 102㎡초과,2019,2823,강원
901,8,전체,2019,2239,충북
902,8,전용면적 60㎡이하,2019,2124,충북
903,8,전용면적 60㎡초과 85㎡이하,2019,2261,충북
904,8,전용면적 85㎡초과 102㎡이하,2019,2576,충북
905,8,전용면적 102㎡초과,2019,2532,충북
906,8,전체,2019,2641,충남
907,8,전용면적 60㎡이하,2019,2595,충남
908,8,전용면적 60㎡초과 85㎡이하,2019,2656,충남
909,8,전용면적 85㎡초과 102㎡이하,2019,,충남
910,8,전용면적 102㎡초과,2019,2835,충남
911,8,전체,2019,2630,전북
912,8,전용면적 60㎡이하,2019,2348,전북
913,8,전용면적 60㎡초과 85㎡이하,2019,2630,전북
914,8,전용면적 85㎡초과 102㎡이하,2019,2724,전북
915,8,전용면적 102㎡초과,2019,2698,전북
916,8,전체,2019,2344,전남
917,8,전용면적 60㎡이하,2019,2465,전남
